10008
TrB0180C	7603648	7605998	7602928	2	4	6149
TrB0181C	7607330	7609052	7605998	2	3	6153
TrB0182C	7612003	7614936	7609052	2	9	6156
TrB0183C	7615740	7617202	7614936	2	4	6165
TrB0184W	7619419	7620648	7617202	1	3	6169
TrB0185C	7621312	7622877	7620648	2	1	6172
TrB0186W	7626458	7628658	7622877	1	3	6173
TrB0187C	7629040	7630120	7628658	2	3	6176
TrB0188C	7631281	7632320	7630120	2	3	6179
TrB0189W	7633673	7634680	7632320	1	2	6182
TrB0190W	7636985	7637767	7634680	1	1	6184
TrB0191W	7639676	7641433	7637767	1	1	6185
TrB0191-2W	7642590	7645619	7641433	1	2	6186
TrB0192W	7646777	7648260	7645619	1	2	6188
TrB0193W	7650756	7652326	7648260	1	3	6190
TrB0194W	7653022	7653735	7652326	1	1	6193
TrB0195W	7654302	7654691	7653735	1	1	6194
TrB0196C	7654942	7655757	7654691	2	2	6195
TrB0197C	7656165	7657076	7655757	2	1	6197
TrB0198W	7658793	7661431	7657076	1	4	6198
TrB0199-2C	7661683	7664545	7661431	2	5	6202
TrB0199C	7670800	7673116	7664545	2	7	6207
TrB0200C	7674904	7675940	7673116	2	2	6214
TrB0201C	7677037	7677810	7675940	2	1	6216
TrB0202C	7678550	7679180	7677810	2	2	6217
TrB0203W	7680021	7681793	7679180	1	1	6219
TrB0204W	7693064	7693636	7681793	1	1	6220
TrB0206W	7698330	7700837	7693636	1	3	6221
TrB0207W	7702807	7704438	7700837	1	5	6224
TrB0208W	7705684	7706358	7704438	1	1	6229
TrB0209C	7707231	7710886	7706358	2	5	6230
TrB0210C	7712723	7713743	7710886	2	2	6235
TrB0211W	7715461	7717962	7713743	1	3	6237
TrB0212C	7718664	7720588	7717962	2	3	6240
TrB0213W	7728663	7730064	7720588	1	3	6243
TrB0214W	7731384	7733865	7730064	1	4	6246
TrB0215C	7734235	7735409	7733865	2	3	6250
TrB0218W	7740092	7741601	7735409	1	3	6253
TrB0219C	7742322	7744005	7741601	2	5	6256
TrB0220W	7745367	7747739	7744005	1	2	6261
TrB0221C	7748362	7749333	7747739	2	1	6263
TrB0223W	7751154	7752725	7749333	1	1	6264
TrB0224C	7753870	7754941	7752725	2	3	6265
TrB0225W	7758611	7759550	7754941	1	2	6268
TrB0226W	7760255	7761218	7759550	1	5	6270
TrB0227C	7761444	7762148	7761218	2	1	6275
TrB0228C	7762755	7764059	7762148	2	4	6276
TrB0229W	7765105	7766932	7764059	1	3	6280
TrB0230C	7767117	7767287	7766932	2	1	6283
TrB0231W	7767660	7771764	7767287	1	3	6284
TrB0232C	7772375	7773654	7771764	2	3	6287
TrB0233W	7774671	7776377	7773654	1	2	6290
TrB0234W	7778832	7780375	7776377	1	2	6292
TrB0235W	7782196	7782954	7780375	1	1	6294
TrB0236C	7783345	7783632	7782954	2	2	6295
TrB0237W	7784900	7793212	7783632	1	1	6297
TrB0238W	7795545	7798412	7793212	1	3	6298
TrB0239C	7799774	7804607	7798412	2	3	6301
TrB0240W	7805277	7807573	7804607	1	3	6304
TrB0242W	7808788	7809723	7807573	1	2	6307
TrB0244C	7810691	7815571	7809723	2	1	6309
TrB0245W	7816422	7819315	7815571	1	10	6310
TrB0246C	7848112	7849096	7819315	2	2	6320
TrB0247W	7867118	7868549	7849096	1	3	6322
TrB0248C	7868887	7870215	7868549	2	1	6325
TrB0249C	7871650	7874509	7870215	2	3	6326
TrB0250W	7875850	7877436	7874509	1	1	6329
TrB0251C	7877856	7879834	7877436	2	2	6330
TrB0252W	7883220	7886169	7879834	1	3	6332
TrB0254W	7889907	7891760	7886169	1	3	6335
TrB0256C	7893539	7894053	7891760	2	2	6338
TrB0257C	7895720	7898063	7894053	2	4	6340
TrB0258W	7898789	7899818	7898063	1	3	6344
TrB0259C	7899981	7901546	7899818	2	3	6347
TrB0260W	7902186	7903889	7901546	1	3	6350
TrB0262C	7905202	7908144	7903889	2	3	6353
TrB0263W	7909243	7910903	7908144	1	4	6356
TrB0264C	7911204	7912850	7910903	2	5	6360
TrB0265W	7913849	7916217	7912850	1	10	6365
TrB0266C	7916369	7918500	7916217	2	3	6375
TrB0267W	7919950	7921762	7918500	1	2	6378
TrB0268W	7923041	7928163	7921762	1	12	6380
TrB0269W	7929574	7930560	7928163	1	1	6392
TrB0270C	7930825	7932450	7930560	2	8	6393
TrB0271C	7933176	7933576	7932450	2	2	6401
TrB0273C	7934488	7936146	7933576	2	4	6403
TrB0274W	7936167	7937009	7936146	1	4	6407
TrB0275C	7939066	7940641	7937009	2	5	6411
TrB0276W	7942043	7944188	7940641	1	4	6416
TrB0277C	7945240	7946794	7944188	2	4	6420
TrB0278W	7951047	7952050	7946794	1	2	6424
TrB0279W	7953183	7953625	7952050	1	2	6426
TrB0280W	7953917	7954927	7953625	1	4	6428
TrB0281C	7955305	7956635	7954927	2	3	6432
TrB0282C	7958303	7959879	7956635	2	3	6435
TrB0283C	7961563	7962713	7959879	2	2	6438
TrB0284C	7963157	7963842	7962713	2	3	6440
TrB0285C	7967574	7968168	7963842	2	2	6443
TrB0286C	7968954	7970249	7968168	2	2	6445
TrB0287W	7970714	7972310	7970249	1	2	6447
TrB0288C	7972616	7973207	7972310	2	2	6449
TrB0289W	7975648	7980208	7973207	1	6	6451
TrB0290C	7981020	7981655	7980208	2	1	6457
TrB0291W	7983621	7984333	7981655	1	4	6458
TrB0292C	7984611	7985665	7984333	2	2	6462
TrB0293C	7986548	7988872	7985665	2	1	6464
TrB0294C	7990155	7993989	7988872	2	5	6465
TrB0295W	7994719	7996164	7993989	1	3	6470
TrB0296C	7996775	7997647	7996164	2	4	6473
TrB0297W	7998107	8000960	7997647	1	4	6477
TrB0298W	8002147	8003890	8000960	1	4	6481
TrB0300W	8007299	8007904	8003890	1	1	6485
TrB0301W	8010922	8011367	8007904	1	2	6486
TrB0302C	8015117	8016564	8011367	2	5	6488
TrB0304C	8019147	8020618	8016564	2	7	6493
TrB0305W	8020931	8021599	8020618	1	1	6500
TrB0306W	8021798	8024118	8021599	1	3	6501
TrB0307C	8025112	8025399	8024118	2	1	6504
TrB0308C	8025550	8026529	8025399	2	4	6505
TrB0309C	8028001	8028987	8026529	2	5	6509
TrB0310C	8029438	8031184	8028987	2	2	6514
TrB0311C	8032966	8033459	8031184	2	2	6516
TrB0312C	8034194	8035138	8033459	2	1	6518
TrB0313W	8036002	8036905	8035138	1	2	6519
TrB0314C	8037039	8037637	8036905	2	2	6521
TrB0315W	8039736	8040909	8037637	1	2	6523
TrB0316C	8041065	8041937	8040909	2	3	6525
TrB0317C	8042967	8044131	8041937	2	3	6528
TrB0318W	8045325	8045879	8044131	1	3	6531
TrB0319C	8046231	8047432	8045879	2	5	6534
TrB0320C	8049478	8052438	8047432	2	20	6539
TrB0321W	8055084	8056906	8052438	1	1	6559
TrB0322W	8057780	8058454	8056906	1	2	6560
TrB0323C	8058676	8059394	8058454	2	2	6562
TrB0324W	8061523	8066228	8059394	1	4	6564
TrB0327C	8071171	8072195	8066228	2	5	6568
TrB0328W	8072872	8074752	8072195	1	4	6573
TrB0329W	8075520	8076613	8074752	1	5	6577
TrB0330C	8077002	8078674	8076613	2	6	6582
TrB0331C	8079501	8081940	8078674	2	6	6588
TrB0332W	8082892	8083995	8081940	1	2	6594
TrB0334W	8086132	8087885	8083995	1	2	6596
TrB0335W	8089984	8092695	8087885	1	2	6598
TrB0336C	8093388	8095177	8092695	2	3	6600
TrB0337W	8099943	8100586	8095177	1	3	6603
TrB0338C	8100670	8102004	8100586	2	1	6606
TrB0339W	8103737	8104926	8102004	1	2	6607
TrB0341W	8105617	8106635	8104926	1	2	6609
TrB0342W	8107834	8109854	8106635	1	2	6611
TrB0343C	8110010	8112062	8109854	2	3	6613
TrB0344C	8112580	8113389	8112062	2	5	6616
TrB0345W	8114468	8118865	8113389	1	5	6621
TrB0346C	8119488	8123404	8118865	2	2	6626
TrB0347C	8124769	8124955	8123404	2	2	6628
TrB0348W	8126562	8128025	8124955	1	3	6630
TrB0349C	8128402	8130759	8128025	2	3	6633
TrB0350W	8131544	8132569	8130759	1	1	6636
TrB0352W	8136991	8138930	8132569	1	4	6637
TrB0353C	8139652	8141514	8138930	2	2	6641
TrB0354W	8143496	8144078	8141514	1	4	6643
TrB0355C	8144930	8146804	8144078	2	1	6647
TrB0356W	8148226	8150217	8146804	1	3	6648
TrB0357W	8151326	8154632	8150217	1	3	6651
TrB0358W	8155169	8155900	8154632	1	2	6654
TrB0359C	8156202	8158239	8155900	2	4	6656
TrB0360C	8160411	8160752	8158239	2	1	6660
TrB0362C	8163084	8164013	8160752	2	1	6661
TrB0363W	8165252	8166483	8164013	1	3	6662
TrB0364W	8167776	8169746	8166483	1	2	6665
TrB0365C	8170514	8174108	8169746	2	4	6667
TrB0366W	8176027	8179629	8174108	1	6	6671
TrB0367C	8180488	8182378	8179629	2	2	6677
TrB0368C	8183536	8183766	8182378	2	1	6679
TrB0369C	8184290	8185588	8183766	2	1	6680
TrB0370W	8187385	8188248	8185588	1	1	6681
TrB0371C	8188839	8190187	8188248	2	2	6682
TrB0372W	8190620	8191917	8190187	1	3	6684
TrB0373W	8193820	8195079	8191917	1	1	6687
TrB0374C	8195291	8196517	8195079	2	3	6688
TrB0375C	8197454	8198011	8196517	2	1	6691
TrB0376C	8198865	8199595	8198011	2	2	6692
TrB0377W	8201929	8204140	8199595	1	9	6694
TrB0378W	8206695	8208177	8204140	1	2	6703
TrB0379C	8208402	8209292	8208177	2	1	6705
TrB0380C	8209904	8211563	8209292	2	4	6706
TrB0381W	8214265	8214785	8211563	1	2	6710
TrB0382W	8216684	8217395	8214785	1	2	6712
TrB0383C	8217828	8219447	8217395	2	1	6714
TrB0384W	8220550	8221830	8219447	1	1	6715
TrB0385W	8222469	8226281	8221830	1	4	6716
TrB0386C	8226739	8231650	8226281	2	3	6720
TrB0387W	8233271	8234800	8231650	1	1	6723
TrB0388C	8235619	8236849	8234800	2	3	6724
TrB0390W	8242020	8243663	8236849	1	1	6727
TrB0391C	8243858	8244942	8243663	2	2	6728
TrB0392C	8245296	8246979	8244942	2	2	6730
TrB0393C	8247493	8248427	8246979	2	3	6732
TrB0394W	8253439	8255478	8248427	1	2	6735
TrB0395C	8256082	8260013	8255478	2	2	6737
TrB0395-2C	8263485	8264273	8260013	2	2	6739
TrB0396C	8266589	8269073	8264273	2	2	6741
TrB0397W	8270811	8271317	8269073	1	1	6743
TrB0398C	8271408	8272621	8271317	2	2	6744
TrB0399W	8273786	8275690	8272621	1	3	6746
TrB0400W	8276303	8277453	8275690	1	3	6749
TrB0401C	8277942	8279361	8277453	2	2	6752
TrB0402W	8281442	8282587	8279361	1	1	6754
TrB0403C	8283162	8284006	8282587	2	2	6755
TrB0405C	8286507	8287442	8284006	2	4	6757
TrB0406C	8288073	8289192	8287442	2	3	6761
TrB0407W	8289607	8290059	8289192	1	2	6764
TrB0408W	8291816	8293714	8290059	1	3	6766
TrB0409C	8294068	8297841	8293714	2	5	6769
TrB0410W	8299665	8300822	8297841	1	1	6774
TrB0411W	8304808	8306130	8300822	1	2	6775
TrB0412C	8306440	8308050	8306130	2	5	6777
TrB0413C	8309178	8311051	8308050	2	5	6782
TrB0414W	8311831	8313897	8311051	1	1	6787
TrB0415C	8314514	8315594	8313897	2	3	6788
TrB0416W	8316017	8318412	8315594	1	5	6791
TrB0417W	8318987	8320746	8318412	1	3	6796
TrB0418W	8321238	8321854	8320746	1	3	6799
TrB0419C	8322329	8322704	8321854	2	2	6802
TrB0420C	8323558	8323989	8322704	2	3	6804
TrB0421C	8324761	8325087	8323989	2	2	6807
TrB0422C	8325727	8326981	8325087	2	3	6809
TrB0423W	8327989	8328888	8326981	1	1	6812
TrB0424C	8328981	8330075	8328888	2	3	6813
TrB0425C	8330335	8332427	8330075	2	7	6816
TrB0426W	8333605	8333997	8332427	1	1	6823
TrB0427W	8334656	8335561	8333997	1	1	6824
TrB0428W	8338277	8339328	8335561	1	2	6825
TrB0429C	8339800	8341392	8339328	2	2	6827
TrB0430C	8342558	8343384	8341392	2	2	6829
TrB0431W	8343750	8344832	8343384	1	2	6831
TrB0432C	8345118	8347147	8344832	2	5	6833
TrB0434W	8350194	8352098	8347147	1	2	6838
TrB0435C	8352618	8354067	8352098	2	2	6840
TrB0436C	8355119	8356714	8354067	2	1	6842
TrB0437W	8357871	8359909	8356714	1	6	6843
TrB0438W	8360381	8361520	8359909	1	2	6849
TrB0439C	8361786	8362859	8361520	2	1	6851
TrB0440W	8363567	8365385	8362859	1	3	6852
TrB0441W	8367153	8368146	8365385	1	3	6855
TrB0442C	8368341	8368974	8368146	2	2	6858
TrB0443C	8369781	8370878	8368974	2	1	6860
TrB0444C	8371616	8372762	8370878	2	2	6861
TrB0445C	8374326	8374595	8372762	2	1	6863
TrB0446C	8374921	8377146	8374595	2	3	6864
TrB0447W	8377536	8378453	8377146	1	1	6867
TrB0448C	8378832	8382309	8378453	2	5	6868
TrB0449W	8384147	8385419	8382309	1	2	6873
TrB0450W	8386501	8388030	8385419	1	2	6875
TrB0451W	8388561	8391169	8388030	1	4	6877
TrB0452W	8394307	8396658	8391169	1	2	6881
TrB0453C	8397349	8397852	8396658	2	1	6883
TrB0454C	8398649	8400678	8397852	2	4	6884
TrB0455W	8401527	8403020	8400678	1	4	6888
TrB0456W	8404458	8405125	8403020	1	4	6892
TrB0457W	8405976	8407526	8405125	1	1	6896
TrB0458C	8407978	8409368	8407526	2	5	6897
TrB0459C	8409912	8411523	8409368	2	6	6902
TrB0460C	8413678	8414552	8411523	2	3	6908
TrB0461C	8415319	8416220	8414552	2	3	6911
TrB0463C	8417558	8418424	8416220	2	2	6914
TrB0464C	8419340	8419909	8418424	2	1	6916
TrB0466W	8426901	8428033	8419909	1	3	6917
TrB0467W	8428713	8429650	8428033	1	3	6920
TrB0468C	8429996	8430786	8429650	2	3	6923
TrB0469C	8433823	8435292	8430786	2	2	6926
TrB0470C	8437083	8438501	8435292	2	4	6928
TrB0471W	8439103	8441144	8438501	1	2	6932
TrB0472C	8441666	8442647	8441144	2	5	6934
TrB0473C	8443904	8444392	8442647	2	2	6939
TrB0474W	8446502	8446801	8444392	1	2	6941
TrB0475C	8448218	8448873	8446801	2	3	6943
TrB0476W	8451321	8455175	8448873	1	3	6946
TrB0477C	8455736	8457031	8455175	2	1	6949
TrB0478W	8457507	8460809	8457031	1	4	6950
TrB0480W	8467181	8467982	8460809	1	3	6954
TrB0481W	8467960	8469290	8467982	1	2	6957
TrB0482W	8470317	8474120	8469290	1	3	6959
TrB0483C	8474856	8475218	8474120	2	1	6962
TrB0484W	8476567	8478160	8475218	1	3	6963
TrB0485C	8478575	8479776	8478160	2	3	6966
TrB0486C	8480809	8482565	8479776	2	3	6969
TrB0487C	8486414	8491681	8482565	2	3	6972
TrB0488W	8492755	8494397	8491681	1	5	6975
TrB0489W	8495021	8495910	8494397	1	2	6980
TrB0490C	8496887	8497576	8495910	2	1	6982
TrB0491C	8498488	8499147	8497576	2	3	6983
TrB0492W	8500062	8501724	8499147	1	6	6986
TrB0493C	8502777	8503775	8501724	2	3	6992
TrB0494C	8504927	8505966	8503775	2	2	6995
TrB0495W	8506815	8508079	8505966	1	2	6997
TrB0496C	8508513	8509940	8508079	2	3	6999
TrB0497W	8512185	8516057	8509940	1	6	7002
TrB0498C	8516795	8517418	8516057	2	2	7008
TrB0499C	8518485	8521170	8517418	2	4	7010
TrB0500C	8521951	8523455	8521170	2	2	7014
TrB0503W	8527658	8529187	8523455	1	3	7016
TrB0504C	8530149	8530309	8529187	2	1	7019
TrB0505W	8530840	8531554	8530309	1	4	7020
TrB0506W	8533106	8537173	8531554	1	6	7024
TrB0507C	8537815	8538313	8537173	2	2	7030
TrB0508W	8539268	8540233	8538313	1	1	7032
TrB0509C	8540599	8542488	8540233	2	3	7033
TrB0510C	8544486	8545224	8542488	2	4	7036
TrB0511C	8547248	8548900	8545224	2	3	7040
TrB0512C	8549895	8550734	8548900	2	2	7043
TrB0513C	8551365	8553162	8550734	2	2	7045
TrB0514C	8555974	8561125	8553162	2	3	7047
TrB0515W	8562872	8564974	8561125	1	4	7050
TrB0516C	8566550	8567789	8564974	2	3	7054
TrB0517W	8571292	8572704	8567789	1	2	7057
TrB0518C	8573190	8576794	8572704	2	2	7059
TrB0519W	8579395	8580329	8576794	1	2	7061
TrB0520C	8580803	8582043	8580329	2	3	7063
TrB0521W	8582782	8583393	8582043	1	3	7066
TrB0522C	8583837	8584529	8583393	2	3	7069
TrB0523W	8585518	8587281	8584529	1	3	7072
TrB0524C	8587554	8588048	8587281	2	4	7075
TrB0525C	8588323	8589454	8588048	2	2	7079
TrB0526W	8590030	8591086	8589454	1	2	7081
TrB0527W	8591790	8592854	8591086	1	3	7083
TrB0528C	8593315	8597501	8592854	2	6	7086
TrB0529C	8600259	8600438	8597501	2	1	7092
TrB0530C	8601220	8602483	8600438	2	2	7093
TrB0532C	8612534	8613290	8602483	2	4	7095
TrB0533W	8617795	8619362	8613290	1	3	7099
TrB0534C	8625381	8627301	8619362	2	4	7102
TrB0535W	8630038	8632261	8627301	1	4	7106
TrB0536W	8632918	8633950	8632261	1	2	7110
TrB0537W	8636313	8637395	8633950	1	1	7112
TrB0538C	8638442	8639269	8637395	2	1	7113
TrB0539C	8642260	8643722	8639269	2	4	7114
TrB0541W	8646717	8646933	8643722	1	2	7118
TrB0542W	8649105	8650578	8646933	1	5	7120
TrB0543W	8651669	8652514	8650578	1	1	7125
TrB0544C	8653121	8654683	8652514	2	3	7126
TrB0545C	8656152	8657375	8654683	2	1	7129
TrB0547C	8658928	8659865	8657375	2	2	7130
TrB0548W	8662730	8662988	8659865	1	2	7132
TrB0549W	8663402	8664796	8662988	1	3	7134
TrB0550W	8670349	8674494	8664796	1	4	7137
TrB0551W	8676009	8677097	8674494	1	3	7141
TrB0552C	8677760	8679792	8677097	2	4	7144
TrB0553W	8684537	8685251	8679792	1	3	7148
TrB0554C	8686662	8689094	8685251	2	1	7151
TrB0555W	8690577	8700425	8689094	1	6	7152
TrB0556C	8700563	8701601	8700425	2	3	7158
TrB0557W	8702042	8704396	8701601	1	1	7161
TrB0558C	8705015	8708175	8704396	2	2	7162
TrB0559W	8708301	8709280	8708175	1	3	7164
TrB0560W	8710147	8712065	8709280	1	3	7167
TrB0561W	8713108	8713701	8712065	1	1	7170
TrB0563W	8714654	8716420	8713701	1	2	7171
TrB0564W	8720407	8725489	8716420	1	4	7173
TrB0566W	8727993	8730388	8725489	1	4	7177
TrB0567C	8731787	8733799	8730388	2	2	7181
TrB0568W	8736257	8737943	8733799	1	2	7183
TrB0569C	8738463	8740261	8737943	2	3	7185
TrB0570W	8740329	8740493	8740261	1	1	7188
TrB0571C	8744016	8746641	8740493	2	8	7189
TrB0572C	8748302	8749394	8746641	2	6	7197
TrB0573C	8752410	8753569	8749394	2	2	7203
TrB0574C	8754963	8755896	8753569	2	3	7205
TrB0575W	8756759	8758008	8755896	1	4	7208
TrB0576W	8758967	8761531	8758008	1	1	7212
TrB0577W	8762123	8763255	8761531	1	3	7213
TrB0578C	8764411	8766753	8763255	2	6	7216
TrB0579C	8768286	8769628	8766753	2	3	7222
TrB0581W	8773551	8775591	8769628	1	5	7225
TrB0582C	8775915	8777540	8775591	2	2	7230
TrB0583W	8779499	8783742	8777540	1	5	7232
TrB0584C	8786241	8786823	8783742	2	3	7237
TrB0585C	8787958	8788216	8786823	2	2	7240
TrB0586W	8789599	8789775	8788216	1	1	7242
TrB0587W	8790029	8790525	8789775	1	4	7243
TrB0588W	8792061	8795025	8790525	1	3	7247
TrB0589W	8796046	8797978	8795025	1	2	7250
TrB0590W	8801803	8804253	8797978	1	2	7252
TrB0591C	8809637	8810543	8804253	2	2	7254
TrB0592C	8812435	8814063	8810543	2	1	7256
TrB0593W	8815596	8817434	8814063	1	2	7257
TrB0594C	8817986	8818313	8817434	2	2	7259
TrB0595W	8818791	8821385	8818313	1	1	7261
TrB0596W	8821987	8823146	8821385	1	2	7262
TrB0597W	8823712	8824782	8823146	1	1	7264
TrB0598W	8826581	8827351	8824782	1	2	7265
TrB0599C	8828025	8829923	8827351	2	1	7267
TrB0600W	8832907	8834160	8829923	1	1	7268
TrB0601C	8835157	8837220	8834160	2	1	7269
TrB0602W	8838114	8840292	8837220	1	4	7270
TrB0603C	8840543	8841514	8840292	2	1	7274
TrB0604C	8842431	8843537	8841514	2	3	7275
TrB0605W	8844511	8846621	8843537	1	9	7278
TrB0606W	8847482	8847898	8846621	1	2	7287
TrB0607C	8848207	8850050	8847898	2	3	7289
TrB0608W	8851177	8852795	8850050	1	8	7292
TrB0609W	8854147	8863898	8852795	1	5	7300
TrB0610C	8866364	8868567	8863898	2	3	7305
TrB0611W	8872237	8872486	8868567	1	2	7308
TrB0612C	8875028	8876582	8872486	2	3	7310
TrB0613W	8877811	8878763	8876582	1	2	7313
TrB0615W	8897626	8899425	8878763	1	5	7315
TrB0617W	8900759	8902534	8899425	1	7	7320
TrB0618W	8904034	8906513	8902534	1	5	7327
TrB0619C	8907795	8909222	8906513	2	1	7332
TrB0621C	8912983	8914234	8909222	2	3	7333
TrB0622W	8915104	8917408	8914234	1	4	7336
TrB0623W	8918538	8919922	8917408	1	3	7340
TrB0624C	8920499	8921787	8919922	2	5	7343
TrB0625W	8923464	8925223	8921787	1	4	7348
TrB0626W	8926598	8927260	8925223	1	2	7352
TrB0627C	8927998	8929875	8927260	2	2	7354
TrB0628C	8930904	8931589	8929875	2	2	7356
TrB0630C	8936169	8937635	8931589	2	3	7358
TrB0631W	8938682	8939641	8937635	1	1	7361
TrB0632C	8940485	8942731	8939641	2	2	7362
TrB0634C	8949497	8951276	8942731	2	2	7364
TrB0635W	8952266	8952700	8951276	1	1	7366
TrB0636C	8952953	8954314	8952700	2	1	7367
TrB0637W	8956265	8959381	8954314	1	4	7368
TrB0638W	8960906	8962915	8959381	1	3	7372
TrB0639C	8963443	8967357	8962915	2	4	7375
TrB0640W	8968578	8969515	8967357	1	2	7379
TrB0641W	8969960	8970854	8969515	1	2	7381
TrB0642C	8971152	8975128	8970854	2	6	7383
TrB0643W	8976046	8980675	8975128	1	4	7389
TrB0644C	8981110	8987071	8980675	2	4	7393
TrB0645W	8988287	8988779	8987071	1	2	7397
TrB0646W	8989421	8992462	8988779	1	5	7399
TrB0647C	8992832	8993880	8992462	2	2	7404
TrB0648W	8996533	8999726	8993880	1	2	7406
TrB0649C	9000372	9001685	8999726	2	1	7408
TrB0650W	9002390	9004068	9001685	1	4	7409
TrB0651C	9004422	9006012	9004068	2	2	7413
TrB0652W	9006523	9007282	9006012	1	3	7415
TrB0653C	9007375	9007843	9007282	2	3	7418
TrB0654C	9008506	9009418	9007843	2	3	7421
TrB0655C	9010144	9013780	9009418	2	6	7424
TrB0656W	9014538	9016075	9013780	1	3	7430
TrB0657C	9016254	9018335	9016075	2	2	7433
TrB0660W	9119587	9119931	9018335	1	1	7435
TrB0662C	9180534	9182192	9119931	2	3	7436
TrB0663W	9182740	9184477	9182192	1	4	7439
TrB0664W	9185074	9187155	9184477	1	5	7443
TrB0665C	9187428	9188712	9187155	2	3	7448
TrB0666W	9189633	9190505	9188712	1	1	7451
TrB0667W	9190830	9191723	9190505	1	1	7452
TrB0667-2W	9193118	9194857	9191723	1	1	7453
TrB0668W	9196498	9199123	9194857	1	4	7454
TrB0669W	9199959	9203349	9199123	1	9	7458
TrB0670C	9203572	9204438	9203349	2	1	7467
TrB0671C	9204917	9206611	9204438	2	1	7468
TrB0672W	9207436	9209106	9206611	1	5	7469
TrB0673C	9209372	9211338	9209106	2	3	7474
TrB0674W	9212031	9212796	9211338	1	3	7477
TrB0675W	9213464	9213925	9212796	1	2	7480
TrB0676C	9214307	9216839	9213925	2	3	7482
TrB0677C	9217557	9218595	9216839	2	5	7485
TrB0678W	9219190	9219780	9218595	1	5	7490
TrB0679W	9220282	9221057	9219780	1	6	7495
TrB0680C	9221203	9222711	9221057	2	3	7501
TrB0681C	9223773	9225285	9222711	2	8	7504
TrB0682W	9226034	9228259	9225285	1	3	7512
TrB0684C	9228565	9229155	9228259	2	3	7515
TrB0685W	9231291	9231860	9229155	1	3	7518
TrB0687W	9232677	9234472	9231860	1	2	7521
TrB0688W	9235044	9236267	9234472	1	6	7523
TrB0689C	9236472	9238432	9236267	2	6	7529
TrB0690W	9239304	9239525	9238432	1	1	7535
TrB0691C	9240398	9242450	9239525	2	4	7536
TrB0692C	9246638	9248134	9242450	2	4	7540
TrB0693W	9248804	9251392	9248134	1	1	7544
TrB0694W	9252360	9254207	9251392	1	5	7545
TrB0695C	9254950	9257786	9254207	2	3	7550
TrB0696C	9258563	9260149	9257786	2	8	7553
TrB0697C	9261198	9262821	9260149	2	2	7561
TrB0698W	9263843	9264458	9262821	1	3	7563
TrB0699C	9265663	9266916	9264458	2	5	7566
TrB0699-2C	9267158	9268906	9266916	2	4	7571
TrB0701W	9272914	9273899	9268906	1	2	7575
TrB0702C	9274201	9277954	9273899	2	4	7577
TrB0703W	9278690	9280606	9277954	1	2	7581
TrB0704C	9280776	9282223	9280606	2	5	7583
TrB0705C	9282710	9284633	9282223	2	4	7588
TrB0707C	9285989	9286700	9284633	2	2	7592
TrB0708W	9287264	9288455	9286700	1	2	7594
TrB0709C	9289062	9290070	9288455	2	2	7596
TrB0710C	9291470	9292802	9290070	2	4	7598
TrB0711C	9296122	9299101	9292802	2	3	7602
TrB0712W	9301552	9302111	9299101	1	3	7605
TrB0713C	9302491	9304648	9302111	2	5	7608
TrB0714C	9309714	9314191	9304648	2	11	7613
TrB0716C	9315648	9316961	9314191	2	2	7624
TrB0717W	9317677	9318831	9316961	1	4	7626
TrB0718C	9319202	9319831	9318831	2	2	7630
TrB0719W	9321022	9322926	9319831	1	1	7632
TrB0720W	9324233	9325917	9322926	1	3	7633
TrB0721W	9328927	9331683	9325917	1	3	7636
TrB0722W	9332436	9333415	9331683	1	2	7639
TrB0723C	9334243	9335297	9333415	2	4	7641
TrB0724C	9337438	9340105	9335297	2	4	7645
TrB0726W	9346210	9347433	9340105	1	2	7649
TrB0727C	9349529	9351646	9347433	2	1	7651
TrB0728W	9354656	9356467	9351646	1	2	7652
TrB0729C	9357146	9358522	9356467	2	3	7654
TrB0730W	9359601	9360227	9358522	1	1	7657
TrB0731W	9364622	9366424	9360227	1	7	7658
TrB0732C	9367548	9371214	9366424	2	2	7665
TrB0733W	9372843	9374895	9371214	1	4	7667
TrB0734C	9375286	9377260	9374895	2	6	7671
TrB0735W	9378202	9382122	9377260	1	3	7677
TrB0736C	9382651	9386013	9382122	2	2	7680
TrB0737W	9387495	9387958	9386013	1	2	7682
TrB0738W	9389378	9391096	9387958	1	3	7684
TrB0739W	9391775	9393394	9391096	1	2	7687
TrB0740W	9394845	9395820	9393394	1	3	7689
TrB0741W	9396564	9398532	9395820	1	3	7692
TrB0742C	9399736	9401143	9398532	2	4	7695
TrB0743C	9401730	9402843	9401143	2	5	7699
TrB0744C	9404074	9405108	9402843	2	1	7704
TrB0745W	9405927	9409187	9405108	1	3	7705
TrB0746C	9409420	9410700	9409187	2	1	7708
TrB0747W	9411695	9413875	9410700	1	4	7709
TrB0748C	9415167	9417252	9413875	2	2	7713
TrB0749W	9421907	9423178	9417252	1	1	7715
TrB0750W	9425113	9427257	9423178	1	2	7716
TrB0751C	9427992	9429350	9427257	2	3	7718
TrB0752C	9434909	9437641	9429350	2	3	7721
TrB0753W	9442900	9444756	9437641	1	3	7724
TrB0754W	9445933	9448323	9444756	1	3	7727
TrB0755C	9448865	9450651	9448323	2	3	7730
TrB0756W	9451573	9451938	9450651	1	1	7733
TrB0757W	9452233	9453057	9451938	1	1	7734
