27975
0	73	0
142	2527	74
2584	2859	2460
0	1586	0
0	1023	0
1095	1978	1024
0	125	0
348	2289	126
2393	2949	2068
0	178	0
245	1492	179
1553	1853	1427
0	272	0
335	514	273
0	1331	0
1406	1496	1332
1570	1856	1423
2038	2343	1710
0	29	0
92	505	30
571	1029	444
0	515	0
578	727	516
783	1565	666
0	66	0
160	1085	67
1143	1703	993
0	1320	0
1373	2381	1321
2531	2942	2330
0	87	0
132	730	88
786	923	687
980	1660	825
0	50	0
103	773	51
840	927	722
987	1349	810
1401	1646	1173
0	170	0
312	359	171
418	470	219
527	699	272
746	827	445
870	891	527
927	1164	549
1222	1329	787
1362	1963	895
2090	2368	1497
0	569	0
837	1323	570
1725	2131	1057
0	188	0
271	1812	189
0	203	0
286	1056	204
1123	1426	975
1494	1727	1279
1821	2500	1513
2562	2724	2193
2787	3125	2356
3212	3329	2695
3408	3479	2813
3543	3593	2885
3654	3718	2936
3786	5122	3001
0	986	0
0	208	0
268	347	209
424	520	289
571	780	386
842	949	596
1032	1225	704
1285	1439	898
1491	1625	1053
0	71	0
140	400	72
0	499	0
563	755	500
817	1229	693
1373	1658	1106
0	5	0
75	252	6
441	529	184
693	842	273
0	548	0
604	812	549
884	1025	758
1084	1183	900
1250	1575	1000
0	33	0
218	826	34
930	1004	643
1061	2145	718
0	441	0
511	1183	442
1244	1379	1115
1447	1554	1251
0	148	0
244	1003	149
0	36	0
126	442	37
0	81	0
196	242	82
321	358	129
440	1010	167
0	421	0
509	1209	422
1254	1330	1123
0	282	0
338	591	283
668	1576	537
0	926	0
980	1150	927
0	251	0
338	592	252
653	685	507
0	74	0
106	594	75
0	455	0
510	1295	456
0	522	0
578	1596	523
0	222	0
305	591	223
0	660	0
760	855	661
917	1014	757
1076	1513	855
1588	4257	1293
4324	4560	3963
0	635	0
0	50	0
260	366	51
451	603	158
667	712	311
0	944	0
1004	1054	945
0	2324	0
0	170	0
238	2607	171
2663	2928	2541
2989	3497	2807
3602	3834	3316
0	56	0
87	255	57
319	1445	226
0	218	0
380	469	219
531	639	309
841	872	418
0	161	0
298	699	162
801	1517	564
1561	2853	1281
0	208	0
310	477	209
555	956	377
1050	1743	779
0	605	0
0	204	0
303	445	205
0	127	0
192	592	128
636	711	529
995	1097	605
1283	1447	708
0	77	0
313	343	78
495	559	109
654	674	174
732	818	195
929	996	282
1195	1471	350
0	668	0
0	90	0
241	359	91
810	2320	210
0	287	0
0	46	0
171	300	47
390	407	177
743	979	195
0	76	0
136	334	77
419	511	276
595	622	369
709	986	397
0	1558	0
1620	1746	1559
0	100	0
271	493	101
0	944	0
0	285	0
383	903	286
0	48	0
138	598	49
0	943	0
1149	1173	944
0	141	0
219	697	142
771	872	621
0	557	0
641	1051	558
1144	1164	969
0	17	0
117	305	18
411	554	207
0	501	0
577	724	502
782	913	650
1000	1020	782
1099	1201	803
0	19	0
89	194	20
255	294	126
478	523	166
613	649	212
699	813	249
868	944	364
1001	1030	441
1089	1147	471
1206	1221	530
1359	1453	546
1514	1669	641
1729	1761	797
1829	2027	830
2082	2110	1029
2174	2287	1058
2344	2430	1172
2495	2546	1259
2756	2808	1311
2861	2960	1364
0	1822	0
0	297	0
412	674	298
0	218	0
287	718	219
0	407	0
463	994	408
1055	4529	940
4672	4705	4415
0	123	0
182	428	124
499	750	371
826	938	623
987	1024	736
0	375	0
437	735	376
806	1300	675
1359	1880	1170
0	196	0
287	525	197
591	703	436
770	850	549
911	1093	630
0	132	0
187	265	133
333	528	212
591	651	408
713	1179	469
1250	1672	936
0	483	0
533	1093	484
1151	1545	1045
1611	1825	1440
1893	1971	1655
2179	2439	1734
0	301	0
392	1103	302
0	744	0
837	1753	745
0	532	0
623	2711	533
0	121	0
206	1609	122
1783	1789	1526
0	162	0
251	304	163
402	643	217
0	1334	0
0	802	0
874	1189	803
0	265	0
322	1018	266
0	1802	0
1991	2020	1803
0	1436	0
1539	1852	1437
1974	2052	1751
0	81	0
147	183	82
254	538	119
598	622	404
729	809	429
0	518	0
569	1231	519
1290	2127	1182
2164	2385	2020
2452	4397	2242
0	1265	0
1337	3916	1266
0	89	0
142	186	90
0	32	0
122	902	33
1066	1463	814
0	730	0
784	2246	731
2311	2357	2194
0	1025	0
0	369	0
461	643	370
704	1572	553
1691	1939	1422
0	1170	0
1417	1862	1171
0	5	0
179	254	6
330	372	82
444	582	125
0	1874	0
0	788	0
848	1445	789
1531	1991	1387
0	320	0
401	2633	321
2687	3306	2554
0	504	0
658	731	505
0	258	0
397	500	259
600	1594	363
1722	2037	1358
0	341	0
0	929	0
0	558	0
845	964	559
1017	1231	679
0	1631	0
1749	1970	1632
0	196	0
284	416	197
478	3385	330
3455	3594	3238
0	688	0
824	875	689
1029	1382	741
1833	2795	1095
2859	3347	2058
3420	3602	2547
0	1410	0
1472	1890	1411
0	230	0
0	1298	0
0	863	0
0	1015	0
1087	1348	1016
0	100	0
153	470	101
535	1297	419
0	1259	0
0	578	0
640	909	579
1005	1226	849
0	557	0
0	149	0
197	730	150
0	74	0
128	214	75
311	524	162
577	648	376
719	759	448
818	982	489
1035	1290	654
1457	1633	910
1697	2211	1087
0	210	0
299	1482	211
0	890	0
0	121	0
194	528	122
595	951	457
1010	1659	814
0	78	0
144	520	79
0	53	0
139	711	54
0	1619	0
0	1280	0
0	374	0
433	592	375
658	3065	535
3138	3812	2943
0	728	0
800	4350	729
4404	4911	4280
0	1529	0
0	147	0
199	551	148
682	1230	501
0	1643	0
0	762	0
840	1084	763
0	1373	0
1435	1683	1374
0	74	0
142	791	75
856	934	725
0	764	0
870	2039	765
0	3242	0
3929	3931	3243
0	327	0
448	788	328
0	2141	0
2224	2484	2142
0	506	0
0	550	0
619	1213	551
0	593	0
649	828	594
888	1904	774
0	173	0
281	707	174
810	1150	601
0	629	0
814	1419	630
0	1145	0
0	149	0
461	844	150
0	278	0
352	479	279
542	640	407
692	935	506
0	601	0
657	1026	602
1099	1119	972
0	65	0
132	452	66
0	337	0
407	945	338
1012	1898	877
0	743	0
805	2352	744
2465	2933	2292
2995	3090	2761
3142	3773	2857
0	1157	0
0	489	0
604	1322	490
0	125	0
271	733	126
828	1095	589
1170	1252	857
1483	1610	940
0	171	0
299	465	172
569	679	339
762	1600	450
1663	1873	1289
0	2066	0
0	115	0
166	868	116
943	1080	819
0	227	0
290	507	228
568	712	446
784	1720	591
1782	2395	1528
0	25	0
91	1603	26
1667	1759	1539
0	146	0
200	423	147
481	616	371
0	118	0
180	375	119
0	90	0
146	269	91
317	431	215
0	139	0
206	326	140
0	184	0
254	999	185
1109	1254	931
0	899	0
0	124	0
193	332	125
403	1094	265
0	282	0
478	548	283
608	785	354
843	985	532
1052	1429	675
1501	1667	1053
1723	2092	1220
0	392	0
0	905	0
0	192	0
255	1051	193
0	302	0
357	1592	303
0	544	0
610	826	545
0	846	0
910	1082	847
0	664	0
732	1300	665
1367	1497	1234
1554	1741	1365
1804	2029	1553
0	116	0
228	1904	117
0	609	0
680	1449	610
0	1595	0
0	95	0
159	333	96
410	1509	271
1588	1664	1371
1728	1788	1448
1841	2038	1509
0	523	0
686	1139	524
0	1073	0
0	654	0
728	906	655
961	1818	834
0	177	0
238	631	178
696	993	572
0	424	0
492	633	425
0	1097	0
0	757	0
918	1146	758
0	269	0
0	950	0
1313	2045	951
2128	2225	1684
0	917	0
0	2677	0
2734	2836	2678
2879	3024	2781
3132	3244	2927
3320	3477	3040
0	467	0
550	1272	468
0	306	0
370	1529	307
0	172	0
269	380	173
460	2486	285
2554	2608	2312
0	72	0
463	2351	73
0	503	0
0	782	0
857	1288	783
1405	1622	1215
1921	2029	1433
0	143	0
277	675	144
757	1303	543
1378	1493	1090
0	103	0
218	373	104
446	512	260
575	667	327
0	1550	0
0	112	0
164	248	113
540	591	198
665	857	250
958	1390	443
0	217	0
302	527	218
596	646	444
758	798	495
864	1284	536
1342	1611	957
0	560	0
609	735	561
819	874	688
0	566	0
657	783	567
846	901	694
0	549	0
613	866	550
0	569	0
0	68	0
164	317	69
384	1132	223
0	124	0
222	366	125
437	937	270
0	332	0
421	666	333
764	790	579
0	1280	0
1353	1469	1281
0	674	0
744	1078	675
1143	1309	1010
1381	1418	1177
0	212	0
275	2041	213
0	211	0
316	389	212
482	523	286
623	680	328
795	981	386
0	184	0
377	488	185
0	129	0
187	299	130
0	167	0
304	359	168
520	655	224
0	2	0
105	3471	3
3529	3854	3370
0	1295	0
0	37	0
120	175	38
247	536	94
657	3302	384
0	428	0
515	614	429
758	801	529
0	658	0
739	1330	659
0	362	0
486	1608	363
1981	3803	1486
0	362	0
0	493	0
618	912	494
958	1593	789
0	380	0
479	787	381
944	1201	690
0	377	0
437	1608	378
1669	1756	1550
0	176	0
240	2174	177
2226	5267	2112
0	36	0
95	169	37
232	308	112
366	1483	189
1537	1642	1307
0	55	0
118	889	56
0	689	0
0	158	0
222	398	159
465	659	336
0	278	0
333	625	279
677	902	572
957	1018	798
1070	1484	860
1579	1662	1275
0	235	0
327	742	236
805	998	652
0	739	0
796	1039	740
0	243	0
330	1264	244
0	35	0
133	926	36
1283	1427	830
0	714	0
806	982	715
1055	1101	892
1161	1271	939
1337	1483	1050
1569	3872	1197
0	33	0
160	623	34
0	337	0
421	874	338
937	1992	792
2056	2685	1848
0	682	0
745	1504	683
0	941	0
999	1148	942
1218	1529	1092
0	160	0
0	2	0
152	434	3
527	622	286
680	714	382
0	201	0
299	956	202
1010	1246	860
1301	2068	1097
2122	2861	1865
2917	4067	2605
0	206	0
352	498	207
0	965	0
0	1519	0
1588	1783	1520
1842	1889	1716
0	170	0
290	335	171
401	433	217
563	738	250
0	1141	0
1463	1498	1142
1562	1652	1178
0	645	0
709	839	646
0	111	0
257	1797	112
0	390	0
449	3209	391
3300	5151	3152
0	32	0
113	1484	33
1540	1821	1405
1897	2102	1687
0	461	0
521	919	462
1024	1239	861
0	965	0
1008	1412	966
0	3399	0
3489	3604	3400
0	32	0
128	934	33
0	236	0
301	976	237
1065	1240	913
0	80	0
181	255	81
408	611	156
0	102	0
176	508	103
589	692	436
0	2	0
100	176	3
233	1763	80
0	55	0
129	192	56
253	284	120
353	494	152
0	720	0
815	1131	721
0	949	0
1002	1056	950
0	272	0
471	728	273
807	1064	531
0	409	0
499	1607	410
1677	1814	1519
1884	3555	1657
3797	4024	3329
4090	4186	3557
0	179	0
0	998	0
1078	1263	999
0	115	0
146	210	116
397	607	181
726	756	392
0	204	0
552	830	205
939	1567	484
0	1051	0
1142	1538	1052
1606	1689	1449
1774	1920	1533
0	369	0
781	971	370
1019	1104	561
1182	2223	647
0	151	0
213	1032	152
0	1082	0
0	827	0
0	89	0
172	740	90
909	1140	659
1280	1462	891
0	33	0
136	216	34
0	341	0
470	539	342
612	629	412
726	930	430
1002	1473	635
0	845	0
0	968	0
1053	1181	969
1434	1562	1098
0	1223	0
0	730	0
796	937	731
0	3	0
74	258	4
0	177	0
244	911	178
990	1394	846
0	1677	0
1742	2074	1678
2157	3309	2011
3377	4145	3164
0	218	0
418	489	219
600	1088	291
0	959	0
1068	1262	960
1325	1629	1155
1780	2032	1460
0	95	0
219	325	96
414	714	203
0	2432	0
0	6389	0
6447	6767	6390
6834	7547	6711
8238	8562	7425
8755	9595	7750
9677	9848	8591
0	431	0
604	840	432
955	1038	669
0	2354	0
0	1948	0
2011	3160	1949
0	188	0
304	542	189
745	979	428
0	464	0
542	1683	465
1798	1918	1607
0	593	0
0	107	0
228	1766	108
0	2701	0
3410	3473	2702
3808	4499	2766
4596	5082	3458
0	24	0
355	474	25
562	2081	145
2183	2395	1665
0	1455	0
1597	2012	1456
0	199	0
309	1686	200
0	1105	0
1163	1585	1106
1732	1798	1529
0	164	0
0	328	0
405	718	329
783	1101	643
1195	1671	962
1748	1829	1439
1895	2300	1521
2381	2451	1927
2563	2625	1998
0	115	0
197	272	116
344	391	192
450	642	240
704	736	433
800	1092	466
0	886	0
967	1159	887
0	80	0
149	559	81
637	933	492
0	65	0
147	211	66
292	421	131
503	1249	261
0	2564	0
0	707	0
742	948	708
980	1132	915
0	605	0
664	884	606
949	1250	827
1318	1487	1129
1638	1922	1299
2040	2342	1584
0	608	0
933	1186	609
1258	1342	863
0	489	0
551	582	490
639	903	522
964	1207	787
1278	2040	1031
0	955	0
1034	1625	956
0	417	0
511	1241	418
1353	1700	1149
1779	3942	1497
4008	4243	3661
0	32	0
93	170	33
316	582	111
0	171	0
230	258	172
0	176	0
0	17	0
52	80	18
248	359	47
401	496	159
0	728	0
824	1198	729
1255	2964	1104
0	1424	0
1762	1932	1425
0	1259	0
1671	2450	1260
0	618	0
695	906	619
0	1628	0
0	1228	0
1292	1838	1229
0	233	0
296	327	234
0	2594	0
0	465	0
528	1159	466
0	1070	0
0	138	0
211	770	139
0	1898	0
0	1253	0
0	2063	0
0	110	0
192	311	111
375	997	231
1086	2178	854
0	971	0
0	405	0
475	760	406
830	1106	692
0	246	0
304	435	247
501	789	379
845	910	668
962	1037	734
1091	1431	810
1505	1652	1151
1687	1847	1299
1945	2110	1460
0	45	0
139	416	46
0	362	0
563	1675	363
1772	1843	1476
0	192	0
262	281	193
340	376	213
440	507	250
571	947	318
1020	1115	695
1185	1434	791
1532	1618	1041
0	328	0
391	6230	329
6290	8116	6169
8211	8974	7996
9059	9751	8760
0	806	0
870	1759	807
1858	2203	1697
0	123	0
203	249	124
0	646	0
718	1057	647
1198	1554	987
0	270	0
357	952	271
0	71	0
150	616	72
682	721	539
777	1206	579
1327	1799	1009
0	104	0
237	267	105
485	532	136
638	703	184
833	938	250
1133	1277	356
1398	1775	501
0	39	0
165	273	40
415	628	149
993	1237	363
1411	2479	608
0	1427	0
0	684	0
779	1032	685
1186	1251	939
0	194	0
283	583	195
649	1190	496
1255	2304	1038
0	277	0
388	761	278
978	1384	652
0	186	0
269	375	187
438	607	294
972	1036	464
1134	1288	529
0	81	0
158	189	82
266	345	114
406	1759	194
0	167	0
246	662	168
0	1519	0
1574	1877	1520
0	479	0
575	685	480
0	541	0
581	1210	542
1301	1466	1172
0	959	0
0	1666	0
1772	2246	1667
0	992	0
1096	1779	993
0	434	0
0	1361	0
0	82	0
335	567	83
637	2490	316
2545	3116	2170
0	676	0
740	911	677
1002	2009	849
0	674	0
740	974	675
1028	3781	910
3838	3914	3664
0	380	0
443	937	381
0	539	0
616	894	540
0	242	0
323	1443	243
1501	3399	1364
3459	3778	3263
3839	3888	3583
3947	3976	3633
0	133	0
200	553	134
601	1429	488
1483	4629	1317
0	339	0
414	955	340
989	5687	882
5759	5961	5581
0	123	0
248	492	124
0	166	0
234	336	167
411	1266	270
1383	1960	1126
2130	3041	1704
0	723	0
792	1048	724
0	2795	0
2867	3193	2796
0	1313	0
0	615	0
771	939	616
1015	1239	785
1291	1678	1010
0	1419	0
1478	1590	1420
0	329	0
411	505	330
585	759	425
0	123	0
185	364	124
419	468	304
0	476	0
532	800	477
873	912	746
0	207	0
282	2353	208
2413	2844	2280
2902	3077	2712
3159	3378	2888
3454	3636	3108
0	341	0
404	867	342
937	1537	806
0	1751	0
1806	2081	1752
0	344	0
0	383	0
475	940	384
997	1658	850
0	230	0
297	397	231
458	1463	332
1525	1737	1338
0	15	0
71	320	16
386	624	266
695	1539	505
1617	2081	1350
0	644	0
718	953	645
1017	1284	881
0	872	0
0	893	0
0	1739	0
0	113	0
244	886	114
946	2378	757
2452	2625	2190
0	67	0
142	304	68
494	661	231
754	1408	399
1473	2356	1054
2424	2542	1938
2606	2685	2057
2773	2932	2137
3012	3390	2297
0	866	0
0	1694	0
0	42	0
141	308	43
399	1106	211
1173	1472	919
1528	1670	1219
0	1683	0
1756	1850	1684
1919	1966	1779
0	76	0
151	369	77
459	765	296
0	134	0
201	461	135
0	220	0
294	2349	221
2443	2532	2277
0	196	0
260	447	197
522	603	385
662	799	467
861	1038	605
0	22	0
104	236	23
305	383	156
446	487	235
556	590	277
0	33	0
134	216	34
292	360	117
431	523	186
583	597	279
668	775	294
0	493	0
562	703	494
777	1508	636
0	98	0
159	494	99
558	716	435
771	912	594
969	1060	736
1111	1205	828
1274	1402	923
1461	1512	1052
0	111	0
190	1675	112
1739	2225	1598
0	178	0
243	314	179
428	590	251
0	55	0
160	452	56
511	569	349
0	226	0
301	1795	227
0	25	0
171	330	26
427	543	186
657	771	303
857	928	418
1006	1223	490
0	101	0
153	386	102
459	1240	336
1381	1491	1118
1566	1802	1229
1876	1960	1466
0	221	0
0	545	0
621	929	546
1041	1696	855
1794	2052	1511
0	296	0
367	759	297
847	1203	690
1263	1496	1047
0	2588	0
0	61	0
158	195	62
287	366	100
447	1151	180
1230	1847	885
0	1316	0
1380	2100	1317
2175	2836	2038
0	33	0
111	582	34
654	710	506
779	871	563
961	1093	656
1163	1198	789
1277	1346	825
1540	1586	895
0	578	0
646	1623	579
0	29	0
163	241	30
329	615	109
0	284	0
345	805	285
878	929	746
986	1147	798
1227	1253	960
0	70	0
145	481	71
959	984	408
1745	1748	434
0	521	0
653	985	522
0	33	0
115	215	34
312	3593	135
3667	3753	3417
0	228	0
292	1916	229
0	140	0
220	360	141
422	1000	282
1091	1255	861
1376	1447	1026
0	300	0
364	890	301
956	1662	828
1737	1923	1535
0	459	0
572	711	460
0	309	0
416	1191	310
0	437	0
571	1008	438
0	376	0
447	828	377
930	1125	759
1217	1332	955
0	11	0
72	2285	12
2380	2979	2226
0	16	0
130	381	17
538	559	269
0	56	0
129	311	57
411	1181	240
1241	2035	1011
2098	2157	1806
0	793	0
864	1468	794
1527	1669	1399
1726	1984	1542
2052	2155	1801
2224	2448	1905
2524	2595	2130
2655	2770	2202
2827	3292	2318
3362	3550	2784
3617	4477	2973
0	996	0
1072	1313	997
0	27	0
98	627	28
739	991	558
1060	1154	811
0	371	0
450	629	372
0	1904	0
0	75	0
156	691	76
758	1684	612
0	594	0
700	1525	595
1610	2756	1421
0	114	0
468	979	115
0	368	0
458	651	369
753	848	563
976	1054	659
0	96	0
165	291	97
351	2076	224
2284	2667	1950
0	71	0
261	1223	72
0	2117	0
0	21	0
271	1811	22
0	782	0
893	1071	783
1130	1376	962
0	626	0
0	79	0
243	354	80
450	537	192
594	977	280
1044	1482	664
1548	1717	1103
1777	1802	1273
0	276	0
386	3666	277
0	433	0
496	673	434
728	1815	612
1878	2052	1700
0	553	0
616	1012	554
1090	1189	951
1243	1337	1051
1409	1688	1146
1952	1974	1426
0	467	0
538	2761	468
2833	3920	2692
0	3065	0
3117	3362	3066
0	234	0
306	463	235
0	59	0
141	1508	60
1587	1718	1428
0	259	0
413	1619	260
0	69	0
184	764	70
859	975	651
0	20	0
132	215	21
334	1968	105
0	89	0
165	616	90
817	1063	542
1147	1407	789
0	83	0
334	404	84
484	512	155
658	898	184
1011	1113	425
0	1034	0
0	23	0
93	3036	24
3109	3260	2968
0	1280	0
0	542	0
641	1316	543
1376	1851	1219
1974	2180	1695
0	273	0
335	2085	274
0	1271	0
0	584	0
654	2144	585
0	810	0
934	1214	811
1281	1358	1092
0	2154	0
2313	2468	2155
2719	2732	2311
0	240	0
320	1128	241
1182	1856	1050
0	98	0
179	235	99
324	2390	156
0	1459	0
1538	1585	1460
1681	1786	1508
0	365	0
0	824	0
0	71	0
139	279	72
391	1263	213
1367	1565	1086
1624	2030	1285
0	206	0
0	47	0
117	317	48
0	277	0
337	522	278
587	1033	464
1092	1722	911
0	1178	0
0	168	0
282	401	169
479	667	289
750	853	478
0	2633	0
2708	2839	2634
2891	2914	2766
0	44	0
143	160	45
224	394	63
504	1112	234
0	838	0
908	1476	839
1555	1943	1408
0	169	0
228	1944	170
0	132	0
198	439	133
503	593	375
638	719	466
790	899	548
954	1798	658
1851	1913	1503
1963	2017	1566
2069	2177	1621
2235	2298	1730
2355	2687	1794
0	124	0
292	493	125
0	383	0
0	355	0
0	2083	0
2183	2393	2084
0	168	0
237	355	169
424	1266	288
0	383	0
431	1432	384
0	878	0
0	691	0
754	958	692
1020	2561	897
0	188	0
296	436	189
515	661	330
0	45	0
143	309	46
456	777	213
917	2052	535
0	2063	0
0	447	0
512	1457	448
1556	1586	1394
0	946	0
1105	1978	947
2130	2318	1821
0	1490	0
0	2450	0
0	41	0
102	196	42
262	283	137
362	598	159
668	1667	396
1742	1986	1396
0	116	0
233	1360	117
0	534	0
818	981	535
0	647	0
701	1063	648
1133	2767	1011
0	229	0
334	971	230
1050	1618	868
1670	1846	1437
1901	2494	1614
0	256	0
403	487	257
0	94	0
192	361	95
444	1111	265
0	449	0
545	1048	450
0	794	0
0	4146	0
4215	4330	4147
0	105	0
158	442	106
512	808	391
865	958	688
1014	1245	782
1303	1519	1014
1575	1598	1231
1650	1721	1255
1777	1953	1327
2008	2093	1504
2148	2212	1590
2272	2638	1655
2684	2770	2022
0	2312	0
0	107	0
172	257	108
323	625	194
694	904	497
968	1156	708
1240	2106	897
0	1364	0
1421	1954	1365
0	946	0
1031	1222	947
1283	1415	1139
0	186	0
306	2245	187
2311	3269	2127
3384	3702	3086
3769	4134	3405
0	1104	0
1176	1439	1105
1517	1674	1369
0	899	0
0	32	0
109	531	33
593	748	456
0	752	0
0	1791	0
1858	1985	1792
0	161	0
263	331	162
436	483	231
0	1376	0
0	1910	0
0	737	0
0	308	0
376	504	309
574	798	438
0	60	0
203	534	61
958	2592	393
2741	2917	2028
0	136	0
267	763	137
827	1113	634
1197	1730	921
0	152	0
224	1636	153
0	423	0
500	746	424
822	1028	671
1091	1473	878
1538	1920	1261
0	1322	0
0	184	0
264	1139	185
1208	1274	1061
1349	1535	1128
1658	1844	1315
1966	2118	1502
2171	2720	1655
0	1258	0
1352	1414	1259
1480	1624	1322
0	297	0
582	760	298
0	161	0
243	400	162
698	764	320
0	995	0
0	1124	0
1247	1381	1125
1589	1783	1260
0	288	0
532	817	289
879	1058	575
1126	1544	755
1671	1711	1174
1770	2063	1215
0	287	0
349	1066	288
1160	2409	1006
0	95	0
170	517	96
632	1228	444
0	176	0
419	1165	177
1264	1503	924
0	116	0
690	1040	117
0	536	0
0	66	0
329	459	67
0	268	0
331	1834	269
0	164	0
0	79	0
154	351	80
419	479	278
0	371	0
0	85	0
199	326	86
424	1715	214
0	730	0
798	1084	731
1163	1774	1018
1837	2447	1630
0	88	0
214	397	89
0	800	0
0	64	0
150	217	65
280	2501	133
2600	7096	2355
7184	7627	6852
0	776	0
0	652	0
785	1729	653
1870	1960	1598
0	1229	0
0	2162	0
2219	2596	2163
0	2279	0
0	331	0
396	1299	332
1622	1660	1236
1745	1960	1275
0	961	0
1040	1487	962
0	3011	0
3104	3406	3012
0	209	0
283	1478	210
1548	1650	1406
1718	1762	1509
2031	2108	1554
0	162	0
245	551	163
614	663	470
734	993	520
0	1026	0
1088	1623	1027
1683	1820	1563
0	1169	0
0	1443	0
1540	1814	1444
0	147	0
247	272	148
377	413	174
481	551	211
625	647	282
716	872	305
969	1069	462
1176	1743	563
0	1169	0
1241	1735	1170
0	95	0
0	1331	0
0	640	0
716	1336	641
1454	1730	1262
0	134	0
206	622	135
693	792	552
851	1413	652
1470	2819	1215
0	776	0
0	268	0
341	573	269
629	1207	502
1263	1663	1081
0	3302	0
0	821	0
880	948	822
1004	1106	891
1166	1200	994
0	1144	0
1213	1693	1145
0	1271	0
0	666	0
729	1010	667
1084	1394	949
0	320	0
405	1436	321
0	463	0
536	835	464
893	1122	764
1180	1244	994
1301	1422	1059
1482	2502	1181
0	567	0
618	716	568
784	2576	667
0	379	0
444	590	380
669	917	527
978	1537	776
1592	1755	1336
1820	1984	1500
0	1678	0
1823	2101	1679
2161	2254	1958
0	1665	0
1760	1842	1666
0	288	0
368	684	289
750	1032	606
1095	1177	889
0	1446	0
1527	1568	1447
1644	1705	1489
0	1379	0
1447	1668	1380
0	1661	0
0	657	0
715	795	658
864	1482	739
1547	1611	1358
1673	1723	1423
1774	1845	1474
1898	2096	1546
2164	2394	1745
2450	2612	1976
2672	3366	2139
3438	3671	2834
3740	4019	3068
4095	4324	3348
4398	4932	3578
5015	5161	4113
0	611	0
0	317	0
364	441	318
0	410	0
0	250	0
366	789	251
0	1670	0
0	164	0
265	640	165
712	734	541
1096	1122	564
1230	1298	591
0	1382	0
1438	3096	1383
3174	3260	3042
0	1019	0
0	280	0
342	612	281
668	1813	552
0	56	0
127	240	57
0	1412	0
0	671	0
750	1037	672
1107	1362	960
1465	1787	1216
0	411	0
526	953	412
0	117	0
184	205	118
340	595	140
648	693	396
954	1360	442
0	145	0
293	3035	146
0	1457	0
1537	1615	1458
1734	1777	1537
0	493	0
642	1658	494
1748	1862	1511
0	521	0
620	1186	522
1293	1391	1089
0	2130	0
2205	2260	2131
0	14	0
83	964	15
0	98	0
174	327	99
406	1340	253
0	250	0
407	2936	251
0	1274	0
0	176	0
299	348	177
424	547	227
633	1178	351
0	506	0
633	818	507
0	115	0
191	233	116
315	382	159
524	737	227
0	154	0
258	299	155
382	480	197
549	1518	296
0	3776	0
0	65	0
200	348	66
419	479	215
0	1328	0
1383	1559	1329
0	1348	0
1417	1558	1349
0	1103	0
0	704	0
0	747	0
834	904	748
0	1109	0
0	2375	0
2435	2689	2376
0	18	0
89	238	19
351	1678	169
1751	1894	1497
0	1973	0
0	701	0
777	1706	702
0	108	0
237	553	109
619	624	426
0	1368	0
1427	1617	1369
1671	2004	1560
2073	2272	1894
2332	2694	2094
0	312	0
394	1691	313
0	2407	0
2635	2653	2408
0	230	0
389	692	231
777	1018	535
0	1062	0
1144	1598	1063
0	3236	0
0	50	0
140	601	51
0	404	0
532	1446	405
0	2817	0
2881	3341	2818
3392	5965	3279
0	590	0
659	685	591
740	1698	618
1769	3545	1577
3645	4406	3354
0	532	0
588	647	533
720	792	593
0	145	0
216	804	146
0	283	0
384	585	284
0	1937	0
0	486	0
548	1117	487
1168	1718	1057
0	42	0
166	719	43
0	2157	0
2225	4206	2158
0	860	0
1033	1346	861
1396	1525	1175
0	251	0
488	644	252
714	847	409
929	1003	543
0	21	0
102	621	22
754	1228	542
0	135	0
197	1680	136
1791	2178	1620
2260	4139	2008
0	624	0
810	1219	625
0	995	0
0	223	0
287	1232	224
1313	1963	1170
0	1442	0
1509	3080	1443
0	814	0
854	1502	815
1635	2009	1464
2076	2425	1839
2485	2584	2189
0	1103	0
1194	1283	1104
0	90	0
200	367	91
433	765	259
827	953	592
1062	1103	719
1169	1253	761
1313	1358	846
1419	3412	892
0	68	0
137	287	69
360	811	220
872	1104	672
1171	1855	905
0	45	0
128	235	46
292	485	154
550	1890	348
0	84	0
207	430	85
553	594	309
0	1171	0
1265	2181	1172
0	5932	0
5985	6130	5933
6217	6824	6079
0	285	0
362	600	286
0	851	0
0	1028	0
0	1037	0
1116	1307	1038
0	40	0
98	135	41
199	272	79
347	437	153
498	502	244
0	134	0
231	1362	135
1431	1892	1267
1959	2059	1729
2123	2437	1830
0	263	0
319	552	264
0	713	0
0	2180	0
0	1130	0
1198	1242	1131
1314	1601	1176
1684	1761	1464
0	794	0
0	815	0
0	60	0
158	303	61
0	190	0
256	480	191
546	1110	416
0	37	0
269	437	38
520	1710	207
0	881	0
1135	1404	882
0	298	0
386	570	299
626	1173	484
0	842	0
0	162	0
256	833	163
0	57	0
118	1022	58
0	1076	0
0	965	0
1037	1129	966
1201	1736	1059
1835	1952	1595
0	2746	0
2808	3105	2747
0	221	0
0	835	0
894	1275	836
1344	1696	1218
1959	1989	1571
0	407	0
0	203	0
274	948	204
1019	1179	879
1279	1327	1040
0	959	0
1019	1078	960
0	542	0
0	97	0
334	580	98
679	1371	345
1438	1794	1038
0	531	0
658	1025	532
0	148	0
209	342	149
405	492	283
554	725	371
0	12	0
100	247	13
304	2467	161
0	61	0
120	1556	62
1640	1730	1499
0	261	0
418	728	262
0	201	0
279	412	202
483	728	336
806	2399	582
